fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
0.65,left,1,1.11,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.2,right,0,0.981,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.3,left,1,0.825,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1,left,0,0.864,,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,space,16.366,3,0,3,0,1,2,2,0,96,11,1,95
1.35,left,1,0.816,,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,29,1,95
1.2,left,0,0.799,,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,9,1,95
1.2,left,1,1.116,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,18,1,95
1.3,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,40,1,95
0.8,left,1,1.165,,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,45,1,95
1,left,0,1.431,,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,6,1,95
1.05,right,0,2.064,,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,12,1,95
0.85,left,1,0.812,,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,0,1,95
0.9,left,1,0.932,,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,15,1,95
1.05,left,1,0.513,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,35,1,95
0.45,left,1,0.633,,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,31,1,95
0.4,left,0,0.632,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,42,1,95
0.85,left,1,0.632,,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,3,1,95
0.5,left,0,0.531,,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2018-12-13_14h45.28.381,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,5,1,95
