fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1.25,left,1,0.612,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.4,left,1,0.447,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.9,left,1,0.614,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.65,left,1,0.364,,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,space,0.979,3,0,3,0,1,2,2,0,96,31,1,95
1.45,right,0,0.495,,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,47,1,95
0.75,left,0,0.546,,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,25,1,95
0.5,right,0,0.945,,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,17,1,95
0.45,left,1,0.596,,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,2,1,95
1.35,right,0,0.799,,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,30,1,95
0.5,left,1,0.947,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,32,1,95
0.75,left,1,0.629,,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,45,1,95
1.3,left,1,0.571,,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,28,1,95
1.15,left,1,0.481,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,46,1,95
1.3,right,1,0.899,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,40,1,95
0.85,right,0,0.882,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,16,1,95
0.95,left,1,0.413,,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2019-02-08_13h02.48.422,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,12,1,95
