fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1.55,left,1,1.140999794,1,0,24,17,1,23,stim/both.png,stim/incongLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.55,left,1,0.609000206,1,0,24,2,1,23,stim/centre.png,stim/congLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.25,left,1,0.743000031,1,0,24,16,1,23,stim/upper.png,stim/incongLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.25,right,1,0.72300005,1,0,24,7,1,23,stim/blank.png,stim/congLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.5,left,1,0.710000038,1,0,24,3,1,23,stim/blank.png,stim/congLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.05,left,1,0.660000086,1,0,24,13,1,23,stim/both.png,stim/congRight.png,left,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.4,right,1,0.593999863,1,0,24,11,1,23,stim/blank.png,stim/congRight.png,right,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.45,left,1,0.559999943,1,0,24,12,1,23,stim/lower.png,stim/congRight.png,left,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.5,right,1,0.628000021,1,0,24,6,1,23,stim/centre.png,stim/congLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.2,right,1,0.628000021,1,0,24,5,1,23,stim/both.png,stim/congLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.45,right,1,0.861999989,1,0,24,22,1,23,stim/centre.png,stim/incongLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.5,left,1,0.525999784,1,0,24,15,1,23,stim/blank.png,stim/congRight.png,left,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.8,right,1,0.792999983,1,0,24,21,1,23,stim/both.png,stim/incongLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.4,left,1,0.592999935,1,0,24,1,1,23,stim/both.png,stim/congLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.65,right,1,0.493000031,1,0,24,4,1,23,stim/lower.png,stim/congLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.85,right,1,0.626999855,1,0,24,20,1,23,stim/lower.png,stim/incongLeft.png,right,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.8,left,1,0.576999903,1,0,24,14,1,23,stim/centre.png,stim/congRight.png,left,180,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.95,right,1,0.593999863,1,0,24,10,1,23,stim/centre.png,stim/congRight.png,right,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.55,left,1,0.792999983,1,0,24,18,1,23,stim/centre.png,stim/incongLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
1.15,left,1,0.628000021,1,0,24,19,1,23,stim/blank.png,stim/incongLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.95,right,1,0.426000118,1,0,24,8,1,23,stim/upper.png,stim/congRight.png,right,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
0.8,left,1,0.460000038,1,0,24,0,1,23,stim/upper.png,stim/congLeft.png,left,0,15,001,2020-04-28_12h48.45.676,ANT,3.1.3,60,,,,,,,,,,,,,,
