fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1.5,left,1,0.783,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.9,left,1,0.399,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.65,left,1,0.5,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.4,right,1,0.466,,,,,,,stim/both.png,stim/congRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,space,1.715,3,0,3,0,1,2,2,0,96,9,1,95
0.6,right,1,0.5,,,,,,,stim/centre.png,stim/congLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,6,1,95
1.15,right,0,0.434,,,,,,,stim/centre.png,stim/incongRight.png,left,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,30,1,95
1.5,right,1,0.467,,,,,,,stim/blank.png,stim/congRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,11,1,95
0.4,right,1,0.484,,,,,,,stim/centre.png,stim/congRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,10,1,95
1.05,left,1,0.499,,,,,,,stim/upper.png,stim/congLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,0,1,95
1,left,0,0.584,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,23,1,95
0.75,left,1,0.766,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,44,1,95
0.85,left,1,0.483,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,33,1,95
1.55,right,1,0.517,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,36,1,95
1.5,right,0,0.483,,,,,,,stim/lower.png,stim/incongRight.png,left,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,28,1,95
1.4,right,1,0.6,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,43,1,95
1.55,right,1,0.632,,,,,,,stim/blank.png,stim/congLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,7,1,95
0.9,right,1,0.684,,,,,,,stim/both.png,stim/incongLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,21,1,95
1.55,right,1,0.616,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,42,1,95
1.15,left,1,0.565,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,46,1,95
1.55,right,1,0.616,,,,,,,stim/blank.png,stim/incongRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,27,1,95
1.4,left,1,0.75,,,,,,,stim/both.png,stim/incongRight.png,left,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,29,1,95
0.45,right,1,0.85,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,22,1,95
0.6,left,1,0.6,,,,,,,stim/both.png,stim/congRight.png,left,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,13,1,95
1.35,left,1,0.55,,,,,,,stim/blank.png,stim/congLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,3,1,95
1.35,right,1,0.634,,,,,,,stim/both.png,stim/incongRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,25,1,95
1.4,right,1,0.632,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,20,1,95
0.55,right,1,0.467,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,40,1,95
1.15,right,1,0.4,,,,,,,stim/both.png,stim/neutralRight.png,right,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,41,1,95
1,left,1,0.5,,,,,,,stim/centre.png,stim/congLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,2,1,95
1.15,left,1,0.409,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,32,1,95
0.5,left,1,0.667,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,testtest4,001,2019-02-06_19h55.22.762,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,18,1,95
