fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1.5,left,1,1.246999979,1,0,24,1,1,23,stim/both.png,stim/congLeft.png,left,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.2,right,1,1.111000061,1,0,24,21,1,23,stim/both.png,stim/incongLeft.png,right,180,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
0.95,left,1,0.83100009,1,0,24,18,1,23,stim/centre.png,stim/incongLeft.png,left,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.45,right,1,0.613999844,1,0,24,9,1,23,stim/both.png,stim/congRight.png,right,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.05,left,1,0.730999947,1,0,24,17,1,23,stim/both.png,stim/incongLeft.png,left,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.35,right,1,0.646999836,1,0,24,7,1,23,stim/blank.png,stim/congLeft.png,right,180,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.45,right,1,0.580999851,1,0,24,8,1,23,stim/upper.png,stim/congRight.png,right,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.55,left,1,0.614000082,1,0,24,13,1,23,stim/both.png,stim/congRight.png,left,180,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.5,right,1,0.646999836,1,0,24,23,1,23,stim/blank.png,stim/incongLeft.png,right,180,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
1.15,right,1,0.697000027,1,0,24,11,1,23,stim/blank.png,stim/congRight.png,right,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
0.75,left,1,0.480000019,1,0,24,3,1,23,stim/blank.png,stim/congLeft.png,left,0,3,001,2020-04-22_14h33.09.750,ANT,3.1.3,60,,,,,,,,,,,,,,
