fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1.3,left,1,0.821,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.5,left,1,0.494,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.55,left,1,0.397,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.4,right,0,0.409,,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,space,2.145,3,0,3,0,1,2,2,0,96,31,1,95
1,left,1,0.311,,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,45,1,95
1.3,left,1,0.36,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,35,1,95
0.5,left,0,0.379,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,20,1,95
0.55,right,1,0.398,,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,7,1,95
0.8,left,1,0.362,,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,12,1,95
1.05,right,0,0.397,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,18,1,95
1.25,left,0,0.247,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,39,1,95
1.1,left,1,0.236,,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,3,1,95
1.45,right,0,0.281,,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,14,1,95
1.55,left,1,0.382,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,33,1,95
0.75,right,1,0.464,,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,10,1,95
1.25,left,1,0.482,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,19,1,95
0.85,right,1,0.398,,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,21,1,95
1.35,right,1,0.383,,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,11,1,95
0.7,right,0,0.432,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,16,1,95
1.05,right,1,0.564,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,38,1,95
0.6,left,0,0.413,,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,24,1,95
0.6,right,1,0.398,,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,6,1,95
0.4,right,0,0.497,,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,30,1,95
1.15,left,0,0.396,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2018-12-18_07h47.01.298,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,23,1,95
