fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
0.4,right,1,0.979000092,1,0,24,23,1,23,stim/blank.png,stim/incongLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.55,right,1,0.84800005,1,0,24,22,1,23,stim/centre.png,stim/incongLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.9,left,1,0.628999949,1,0,24,0,1,23,stim/upper.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.4,right,1,0.647000074,1,0,24,6,1,23,stim/centre.png,stim/congLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.55,left,1,0.463999987,1,0,24,3,1,23,stim/blank.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.5,left,1,0.696000099,1,0,24,14,1,23,stim/centre.png,stim/congRight.png,left,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.3,right,1,0.480000019,1,0,24,8,1,23,stim/upper.png,stim/congRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.35,left,1,0.647000074,1,0,24,16,1,23,stim/upper.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.15,right,1,0.579999924,1,0,24,9,1,23,stim/both.png,stim/congRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.4,left,1,0.529999971,1,0,24,2,1,23,stim/centre.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.4,left,0,0.429999828,1,0,24,21,1,23,stim/both.png,stim/incongLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.05,left,1,0.498000145,1,0,24,13,1,23,stim/both.png,stim/congRight.png,left,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.35,right,1,0.463999987,1,0,24,10,1,23,stim/centre.png,stim/congRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.85,right,1,0.480000019,1,0,24,5,1,23,stim/both.png,stim/congLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1,right,1,0.463999987,1,0,24,4,1,23,stim/lower.png,stim/congLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.25,left,1,0.430999994,1,0,24,12,1,23,stim/lower.png,stim/congRight.png,left,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.45,right,1,0.563999891,1,0,24,11,1,23,stim/blank.png,stim/congRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1,left,1,0.347000122,1,0,24,15,1,23,stim/blank.png,stim/congRight.png,left,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.7,left,1,0.663000107,1,0,24,18,1,23,stim/centre.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.55,left,1,0.779999971,1,0,24,17,1,23,stim/both.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.35,right,1,0.596999884,1,0,24,20,1,23,stim/lower.png,stim/incongLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.75,right,1,0.930000067,1,0,24,7,1,23,stim/blank.png,stim/congLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.4,left,1,0.630000114,1,0,24,19,1,23,stim/blank.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
0.55,left,1,0.496999979,1,0,24,1,1,23,stim/both.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,,,,,,,,,,,,
1.15,right,1,0.631000042,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,space,8.503999949,3,0,3,0,1,2,2,0,96,22,1,95
1.15,right,1,0.613000154,,,,,,,stim/both.png,stim/neutralRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,41,1,95
1.2,left,1,0.514000177,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,34,1,95
1.1,left,1,0.629999876,,,,,,,stim/both.png,stim/incongRight.png,left,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,29,1,95
0.75,left,1,0.597000122,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,18,1,95
1.5,left,1,0.496999979,,,,,,,stim/blank.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,3,1,95
1.1,right,1,0.562999964,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,42,1,95
1.45,left,1,0.531000137,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,16,1,95
1.45,left,1,0.480000019,,,,,,,stim/centre.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,2,1,95
0.8,right,1,0.546999931,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,37,1,95
1.3,left,1,0.54700017,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,46,1,95
1.15,right,1,0.447000027,,,,,,,stim/both.png,stim/congRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,9,1,95
0.8,left,1,0.580999851,,,,,,,stim/both.png,stim/congLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,1,1,95
0.7,left,1,0.597000122,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,19,1,95
0.9,right,1,0.513999939,,,,,,,stim/upper.png,stim/incongRight.png,right,0,17,001,2020-04-23_19h35.34.192,ANT,3.1.3,60,,,3,0,3,0,1,2,2,0,96,24,1,95
