fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
0.7,left,1,1.457000017,1,0,24,16,1,23,stim/upper.png,stim/incongLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.7,left,1,0.710000038,1,0,24,13,1,23,stim/both.png,stim/congRight.png,left,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.85,right,1,0.593000174,1,0,24,6,1,23,stim/centre.png,stim/congLeft.png,right,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.9,right,1,0.544000149,1,0,24,7,1,23,stim/blank.png,stim/congLeft.png,right,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.6,left,1,0.509000063,1,0,24,0,1,23,stim/upper.png,stim/congLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.95,left,1,0.536000013,1,0,24,18,1,23,stim/centre.png,stim/incongLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.85,right,1,0.542999983,1,0,24,20,1,23,stim/lower.png,stim/incongLeft.png,right,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
1.5,left,1,0.491999865,1,0,24,15,1,23,stim/blank.png,stim/congRight.png,left,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.55,right,1,0.444999933,1,0,24,11,1,23,stim/blank.png,stim/congRight.png,right,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
1,right,0,0.578000069,1,0,24,17,1,23,stim/both.png,stim/incongLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.8,left,1,0.463000059,1,0,24,14,1,23,stim/centre.png,stim/congRight.png,left,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.85,right,1,0.410000086,1,0,24,4,1,23,stim/lower.png,stim/congLeft.png,right,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
1.3,left,1,0.427000046,1,0,24,2,1,23,stim/centre.png,stim/congLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
0.4,left,1,0.52699995,1,0,24,19,1,23,stim/blank.png,stim/incongLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
1.15,left,1,0.40899992,1,0,24,1,1,23,stim/both.png,stim/congLeft.png,left,0,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
1.05,right,1,0.578999996,1,0,24,23,1,23,stim/blank.png,stim/incongLeft.png,right,180,,001,2020-02-29_13h36.29.035,ANT,3.1.3,60,,,,,,,,,,,,,,
