fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
1.25,left,1,0.614,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.75,left,1,0.465,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.4,left,1,0.514,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.7,right,1,0.548,,,,,,,stim/both.png,stim/congLeft.png,right,180,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,space,4.573,3,0,3,0,1,2,2,0,96,5,1,95
1.25,left,0,0.513,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,42,1,95
0.4,left,1,0.48,,,,,,,stim/upper.png,stim/congLeft.png,left,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,0,1,95
0.6,right,1,0.561,,,,,,,stim/centre.png,stim/congRight.png,right,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,10,1,95
1.55,left,1,0.615,,,,,,,stim/both.png,stim/neutralRight.png,left,180,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,45,1,95
1.4,left,1,0.547,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,16,1,95
0.75,right,1,0.663,,,,,,,stim/centre.png,stim/incongRight.png,right,0,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,26,1,95
1.35,left,1,0.748,,,,,,,stim/lower.png,stim/incongRight.png,left,180,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,28,1,95
1.5,left,1,0.732,,,,,,,stim/blank.png,stim/incongRight.png,left,180,001,001,2019-04-07_16h46.09.187,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,31,1,95
